,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdSignal6,macdHist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdSignal7,macdHist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdSignal8,macdHist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdSignal9,macdHist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdSignal10,macdHist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdSignal11,macdHist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdSignal12,macdHist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdSignal13,macdHist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdSignal14,macdHist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdSignal15,macdHist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdSignal16,macdHist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdSignal17,macdHist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdSignal18,macdHist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdSignal19,macdHist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdSignal20,macdHist20,ppo20,parabolicsar20
10,10,18-01-2010,553.5,558.224976,545.974976,549.75,467.511383,6479050,2,0.620401334,0.860251728,0.745651263,0.778045812,0.779717542,0,0.699279305,0.523376837,0.620401334,0,0,0,0,0,0.643373227,0.836922427,0.743916776,0.76986383,0.771857332,0,0.698635383,0.520860587,0.643373227,0,0,0,0,0,0.666039639,0.851294265,0.743416943,0.762796595,0.766359164,0,0.664543758,0.539918506,0.666039639,0,0,0,0,0,0.702528727,0.867299762,0.736142053,0.753930124,0.761057536,0,0.592803346,0.564601888,0.702528727,0,0,0,0,0,0.729137357,0.848640424,0.725012328,0.747162647,0.755030352,0,0.581246142,0.569084923,0.729137357,0,0,0,0,0,0,0,0.716808679,0.742747207,0.748847588,0,0.67651954,0.586150174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,19-01-2010,550,553.025024,541.325012,542.5,461.345886,5972726,2,0.506650438,0.865900757,0.746547726,0.772029338,0.774806739,0,0.566132645,0.333315674,0.506650438,0,0,0,0,0,0.540145487,0.82805624,0.739824697,0.764702724,0.767127659,0,0.680741588,0.3688268,0.540145487,0,0,0,0,0,0.569979448,0.826358075,0.739161485,0.758373311,0.761721275,0,0.644625742,0.378456948,0.569979448,0,0,0,0,0,0.611613145,0.842253178,0.735594249,0.750663108,0.757149962,0,0.568625679,0.384951948,0.611613145,0,0,0,0,0,0.643018036,0.841202969,0.727399606,0.744593046,0.752155306,0,0.555875471,0.433826695,0.643018036,0,0,0,0,0,0.664130816,0.820865128,0.718271134,0.740494941,0.746627267,0,0.556436274,0.441364915,0.664130816,0,0,0,0,0,0,0,0.711601359,0.73868784,0.741379152,0,0.635349863,0.494048778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,20-01-2010,547.5,548.549988,536,538.75,458.15686,8837494,2,0.454725078,0.857655052,0.744793257,0.764827421,0.766778473,0,0.55303471,0.291308401,0.454725078,0,0,0,0,0,0.49225885,0.838794316,0.738922885,0.758187506,0.760679701,0,0.55207764,0.295591615,0.49225885,0,0,0,0,0,0.524937483,0.822803219,0.733976081,0.752503724,0.755520708,0,0.634323398,0.320776798,0.524937483,0,0,0,0,0,0.568458913,0.822781096,0.730380832,0.745801372,0.751117272,0,0.556120084,0.326983661,0.568458913,0,0,0,0,0,0.601760074,0.822105033,0.725646717,0.740397315,0.746818695,0,0.542993369,0.328631831,0.601760074,0,0,0,0,0,0.625158102,0.818845501,0.719317944,0.736658014,0.742252208,0,0.543038105,0.374177928,0.625158102,0,0,0,0,0,0.634770973,0.821954168,0.711887594,0.734901286,0.737653732,0,0.513748673,0.376785977,0.634770973,0,0,0,0,0,0,0,0.707456778,0.734321887,0.73323891,0,0.58078371,0.437260024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,21-01-2010,537.5,538.5,525.125,527.025024,448.185944,8508470,2,0.327865557,0.835714348,0.735944187,0.750602091,0.750146762,0,0.6151763,0.152858037,0.327865557,0,0,0,0,0,0.371212067,0.818382825,0.732091551,0.745033055,0.746220653,0,0.614352291,0.203006997,0.371212067,0,0,0,0,0,0.408356573,0.821009389,0.72842687,0.740343098,0.742822771,0,0.57072621,0.220499118,0.408356573,0,0,0,0,0,0.45419842,0.806990661,0.721414883,0.734882923,0.739071737,0,0.517019669,0.222502914,0.45419842,0,0,0,0,0,0.49058706,0.791089191,0.71696571,0.730419367,0.735307559,0,0.502715754,0.237092796,0.49058706,0,0,0,0,0,0.51866366,0.788288107,0.714091596,0.727332253,0.731676484,0,0.502757171,0.244334038,0.51866366,0,0,0,0,0,0.534406224,0.807670572,0.70950462,0.725931458,0.72821526,0,0.470031533,0.274463926,0.534406224,0,0,0,0,0,0.545945463,0.807932424,0.70459082,0.725571738,0.724647397,0,0.408905536,0.277241914,0.545945463,0,0,0,0,0,0,0,0.703305093,0.727812943,0.721452171,0,0.543275393,0.342814969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,22-01-2010,520.5,535.5,514.75,526.924988,448.1008,18227024,2,0.326926314,0.81089939,0.718566087,0.740363595,0.735658596,0,0.689864089,0.219168149,0.326926314,0,0,0,0,0,0.370298928,0.815032944,0.724256882,0.735096614,0.733207171,0,0.689200006,0.239667264,0.370298928,0,0,0,0,0,0.407465768,0.818695871,0.722260998,0.730819975,0.731161847,0,0.654041012,0.261266515,0.407465768,0,0,0,0,0,0.453313727,0.82298913,0.716365828,0.726088141,0.728584541,0,0.580054491,0.271886447,0.453313727,0,0,0,0,0,0.48971745,0.793018106,0.708735399,0.722199701,0.725174607,0,0.589693759,0.276093747,0.48971745,0,0,0,0,0,0.517823852,0.775276404,0.70605572,0.719508454,0.721844309,0,0.589742342,0.28507885,0.517823852,0,0,0,0,0,0.533609281,0.794677132,0.704616979,0.718292368,0.719063994,0,0.563186379,0.289305226,0.533609281,0,0,0,0,0,0.545187914,0.811400263,0.702339449,0.71802509,0.716386575,0,0.512192151,0.304585712,0.545187914,0,0,0,0,0,0.549490841,0.808067159,0.700592714,0.720063323,0.713857334,0,0.512635987,0.307151276,0.549490841,0,0,0,0,0,0,0,0.698475387,0.722090182,0.711660682,0,0.542955101,0.361913229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,25-01-2010,524.825012,527.200012,518.349976,521.025024,443.083435,6122956,1,0.27168927,0.80972423,0.700970282,0.728480772,0.720980841,0.768273559,0.627785052,0.2693301,0.27168927,0,0,0,0,0,0.316525227,0.782125753,0.706299169,0.723483806,0.717800122,0,0.675929496,0.288380612,0.316525227,0,0,0,0,0,0.355009366,0.80636852,0.71285049,0.7195911,0.716937276,0,0.639269287,0.303380314,0.355009366,0,0,0,0,0,0.401155685,0.811635217,0.708641579,0.715515293,0.71550934,0,0.562123697,0.304933414,0.401155685,0,0,0,0,0,0.438416374,0.799836098,0.702149518,0.712181038,0.713147954,0,0.549177733,0.31589541,0.438416374,0,0,0,0,0,0.468264991,0.768610877,0.696649746,0.70990485,0.71019468,0,0.5729299,0.322161194,0.468264991,0,0,0,0,0,0.486567452,0.772955719,0.695457112,0.708927161,0.707746642,0,0.545181465,0.329848004,0.486567452,0,0,0,0,0,0.500472042,0.789557762,0.696199996,0.708815247,0.705729819,0,0.492085318,0.33415037,0.500472042,0,0,0,0,0,0.507446494,0.802601322,0.69700337,0.710747275,0.70404861,0,0.492085318,0.338916049,0.507446494,0,0,0,0,0,0.513813103,0.783196756,0.694519092,0.712734436,0.702513664,0,0.492562566,0.352766873,0.513813103,0,0,0,0,0,0,0,0.691998217,0.715789476,0.701004194,0,0.524080916,0.381832173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,27-01-2010,517,525,510,513.775024,436.917969,11357606,1,0.217114735,0.806626685,0.682542041,0.714377786,0.70512679,0.753883425,0.620546728,0.238279358,0.217114735,0,0,0,0,1,0.261486947,0.778845554,0.687541054,0.709661702,0.701300053,0,0.646232403,0.283516201,0.261486947,0,0,0,0,1,0.300018642,0.771684159,0.693817187,0.706160959,0.699926349,0,0.652293248,0.315971419,0.300018642,0,0,0,0,1,0.345328879,0.797216806,0.697493457,0.70271063,0.699528158,0,0.577932952,0.327763785,0.345328879,0,0,0,0,1,0.382629787,0.7866334,0.692667144,0.699936834,0.698211785,0,0.565462959,0.330144957,0.382629787,0,0,0,0,1,0.413696872,0.773088159,0.688344489,0.69811243,0.696240407,0,0.565509547,0.336074087,0.413696872,0,0,0,0,1,0.434233739,0.764203764,0.684637004,0.697437487,0.69421177,0,0.559311258,0.338984327,0.434233739,0,0,0,0,1,0.450317213,0.765865321,0.685711455,0.697552531,0.692571822,0,0.507864643,0.34306647,0.450317213,0,0,0,0,1,0.459928286,0.778848938,0.68943005,0.699478777,0.691550957,0,0.507864643,0.347780715,0.459928286,0,0,0,0,1,0.468423303,0.775760909,0.689415528,0.701508523,0.69085187,0,0.507864643,0.35891875,0.468423303,0,0,0,0,1,0.474131943,0.77870601,0.686631161,0.704518497,0.690013779,0,0.508282685,0.364607091,0.474131943,0,0,0,0,1,0,0,0.684833404,0.708704824,0.689249557,0,0.493833029,0.387694654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,28-01-2010,520,523.224976,512.5,518.575012,440.999939,15188648,0,0.338207077,0.825043308,0.670286462,0.708021917,0.697599907,0.753876128,0.607367131,0.312876205,0.338207077,0,0,0,0,1,0.36314032,0.794165518,0.673483734,0.702679956,0.692323445,0,0.633460345,0.339043606,0.36314032,0,0,0,0,1,0.38837113,0.786572167,0.678938256,0.698824753,0.689773963,0,0.619844142,0.362758234,0.38837113,0,0,0,0,1,0.422416681,0.780920271,0.682054094,0.695344511,0.688405094,0,0.591355319,0.378316306,0.422416681,0,0,0,0,1,0.451753505,0.790882882,0.684077929,0.692598323,0.68748758,0,0.579289435,0.385506019,0.451753505,0,0,0,0,1,0.476308953,0.778259864,0.68107834,0.690794272,0.686022973,0,0.579337162,0.388806453,0.476308953,0,0,0,0,1,0.491282274,0.786784687,0.678289519,0.690075913,0.684523279,0,0.552043181,0.392023423,0.491282274,0,0,0,0,1,0.503035692,0.775052628,0.676893061,0.690129,0.682981003,0,0.523024749,0.394015949,0.503035692,0,0,0,0,1,0.50911736,0.773296349,0.680798088,0.691827788,0.682058394,0,0.523024749,0.395739878,0.50911736,0,0,0,0,1,0.514821171,0.770558266,0.68340127,0.693698301,0.681747209,0,0.523024749,0.409415966,0.514821171,0,0,0,0,1,0.518234294,0.78950479,0.682875906,0.69649401,0.681480656,0,0.523024749,0.411839978,0.518234294,0,0,0,0,1,0.51935778,0.789760752,0.680751091,0.700392318,0.681167784,0,0.509414596,0.417630723,0.51935778,0,0,0,0,1,0,0,0.679882308,0.703261157,0.680862992,0,0.496481231,0.432161013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,18,29-01-2010,516.450012,525.900024,509.049988,523.099976,444.847931,10667082,2,0.440973509,0.83803518,0.662269699,0.706986604,0.696638872,0.760813114,0.551042088,0.385227796,0.440973509,0,0,0,0,1,0.45094028,0.811801051,0.664735926,0.70063446,0.689634638,0.750956969,0.630328199,0.383199388,0.45094028,0,0,0,0,1,0.465584637,0.801553802,0.668163101,0.69605004,0.685479035,0,0.615146368,0.398368038,0.465584637,0,0,0,0,1,0.490484777,0.795499862,0.670266806,0.692164281,0.682751241,0,0.563021162,0.405064566,0.490484777,0,0,0,0,1,0.513268822,0.774242218,0.671473697,0.689119973,0.680676179,0,0.598961712,0.413917537,0.513268822,0,0,0,0,1,0.532371087,0.781985769,0.674551092,0.687060859,0.679242521,0,0.599011059,0.41987764,0.532371087,0,0,0,0,1,0.542621601,0.791563817,0.672829347,0.686072043,0.677918075,0,0.573112506,0.421613159,0.542621601,0,0,0,0,1,0.550665659,0.797466305,0.672176547,0.685868363,0.676612517,0,0.523277067,0.423766343,0.550665659,0,0,0,0,1,0.553725196,0.782094391,0.673663215,0.687190739,0.675582428,0,0.544286733,0.424709388,0.553725196,0,0,0,0,1,0.557012708,0.764597078,0.6763225,0.688761453,0.675192107,0,0.544286733,0.43926364,0.557012708,0,0,0,0,1,0.558432904,0.783730563,0.678197217,0.691223993,0.675121919,0,0.544286733,0.442344296,0.558432904,0,0,0,0,1,0.557885689,0.800223336,0.678143073,0.694735694,0.675190023,0,0.530895096,0.44798103,0.557885689,0,0,0,0,1,0.56004059,0.800633855,0.676902795,0.697392835,0.675173427,0,0.518904914,0.4506985,0.56004059,0,0,0,0,1,0,0,0.675422796,0.699189548,0.675303747,0,0.515083024,0.473874573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,19,01-02-2010,518.75,527.5,517.775024,522.700012,444.507843,5546738,2,0.43477779,0.856024244,0.660054159,0.705937357,0.697381268,0.764705947,0.513489046,0.615497188,0.43477779,0,0,0,0,1,0.445657221,0.816826692,0.657498727,0.698818332,0.688606661,0.754058285,0.548410025,0.528499387,0.445657221,0,0,0,0,1,0.460864724,0.811644909,0.66015759,0.693632867,0.683065808,0,0.587122825,0.479578125,0.460864724,0,0,0,0,1,0.486106459,0.803024915,0.660387776,0.68938035,0.678986984,0,0.531330062,0.462545346,0.486106459,0,0,0,0,1,0.509148103,0.781277053,0.660563955,0.686050811,0.675725477,0,0.548709573,0.456320082,0.509148103,0,0,0,0,1,0.52850472,0.758330163,0.662805176,0.683740657,0.673249066,0,0.597877136,0.455912989,0.52850472,0,0,0,0,1,0.539021689,0.787870713,0.666646433,0.682487493,0.671888463,0,0.571898156,0.456267855,0.539021689,0,0,0,0,1,0.547292656,0.794762166,0.666972356,0.682030577,0.670680975,0,0.521920952,0.456892161,0.547292656,0,0,0,0,1,0.55058013,0.797140964,0.669140527,0.682995749,0.669812084,0,0.521920952,0.456722553,0.55058013,0,0,0,0,1,0.554049367,0.766020959,0.669492121,0.684274044,0.669290842,0,0.54304191,0.471113904,0.554049367,0,0,0,0,1,0.555635082,0.770351161,0.671408655,0.686413973,0.669116782,0,0.54304191,0.473515495,0.555635082,0,0,0,0,1,0.555242763,0.786897262,0.673608364,0.689554484,0.669331622,0,0.529613692,0.47924695,0.555242763,0,0,0,0,1,0.557520323,0.803608317,0.674330059,0.69199539,0.669631239,0,0.517212838,0.481653413,0.557520323,0,0,0,0,1,0.561945215,0.802773213,0.672502806,0.693704681,0.669999596,0,0.513759403,0.497975758,0.561945215,0,0,0,0,1,0,0,0.671887886,0.695439296,0.670442654,0,0.513759403,0.509047752,0,0,0,0,0,1
20,20,02-02-2010,526,528.174988,512.049988,513.650024,436.811676,7885662,1,0.314245728,0.841362959,0.653254045,0.69817854,0.691699157,0.755800557,0.320467689,0.394490243,0.314245728,0,0,0,0,1,0.339801429,0.820541768,0.651467681,0.691074456,0.682846527,0.745534884,0.47035061,0.391515307,0.339801429,0,0,0,0,1,0.364420001,0.80314385,0.650009195,0.685890253,0.676431955,0,0.455238833,0.397711048,0.364420001,0,0,0,0,1,0.395235894,0.799667356,0.649851389,0.681727744,0.671638054,0,0.460737191,0.409338112,0.395235894,0,0,0,0,1,0.422622985,0.775605602,0.648510646,0.678487785,0.667586876,0,0.482214879,0.42031812,0.422622985,0,0,0,0,1,0.446589789,0.75254679,0.649958553,0.676243605,0.66437951,0,0.517236708,0.431165288,0.446589789,0,0,0,0,1,0.462199006,0.751383053,0.653135627,0.675003995,0.66235116,0,0.544417505,0.437786238,0.462199006,0,0,0,0,1,0.47490419,0.777952651,0.658781944,0.674536169,0.661304217,0,0.491232172,0.442616013,0.47490419,0,0,0,0,1,0.482739032,0.781280396,0.661993156,0.675372379,0.660690428,0,0.491232172,0.44379346,0.482739032,0,0,0,0,1,0.489882356,0.76782733,0.66308164,0.676553277,0.660469011,0,0.491232172,0.459671853,0.489882356,0,0,0,0,1,0.494853982,0.759003393,0.662918751,0.678548926,0.66032031,0,0.514871645,0.463267622,0.494853982,0,0,0,0,1,0.49766115,0.760653642,0.665225524,0.681484343,0.660571119,0,0.500615613,0.470181023,0.49766115,0,0,0,0,1,0.502476734,0.777138101,0.668157548,0.683843103,0.661117467,0,0.487450278,0.473364163,0.502476734,0,0,0,0,1,0.508927403,0.792410648,0.668292596,0.685574257,0.661876989,0,0.483378508,0.489767718,0.508927403,0,0,0,0,1,0.51511839,0.798766791,0.667411757,0.687344932,0.662634108,0,0.483805944,0.496327388,0.51511839,0,0,0,0,1
21,21,03-02-2010,515.549988,524.200012,515.549988,516.974976,439.639221,6881390,2,0.400243823,0.856398276,0.651179389,0.69521174,0.690288229,0.75588809,0.341811819,0.512063283,0.400243823,0,0,0,0,1,0.412626176,0.826010174,0.646981048,0.687611193,0.680753034,0.745184419,0.340402464,0.474276578,0.412626176,0,0,0,0,1,0.427972856,0.826326139,0.645945725,0.682022115,0.673946475,0.735040842,0.427650233,0.459102941,0.427972856,0,0,0,0,1,0.451179599,0.810445877,0.64189886,0.677598955,0.668162059,0,0.357505381,0.44555689,0.451179599,0,0,0,0,1,0.473025379,0.791058617,0.639988182,0.674155902,0.663271523,0,0.459153488,0.441665607,0.473025379,0,0,0,0,1,0.492329708,0.765167926,0.639867496,0.671733927,0.659177659,0,0.495203504,0.446777449,0.492329708,0,0,0,0,1,0.50387792,0.763702044,0.642143756,0.670306873,0.656325552,0,0.497939022,0.451590176,0.50387792,0,0,0,0,1,0.513365735,0.759883447,0.64705748,0.669657247,0.6545199,0,0.502507123,0.454992371,0.513365735,0,0,0,0,1,0.518562226,0.783267827,0.655146451,0.67023053,0.653884437,0,0.502507123,0.457392689,0.518562226,0,0,0,0,1,0.523582643,0.770766351,0.657120572,0.671191613,0.653750646,0,0.502507123,0.472754809,0.523582643,0,0,0,0,1,0.526795134,0.779209092,0.657596473,0.672939489,0.65374579,0,0.502507123,0.476518003,0.526795134,0,0,0,0,1,0.528122559,0.767589996,0.65785925,0.675583774,0.653910266,0,0.511269406,0.483139839,0.528122559,0,0,0,0,1,0.531598552,0.769404103,0.66082576,0.677769808,0.654387613,0,0.498384939,0.486382554,0.531598552,0,0,0,0,1,0.536840785,0.784858674,0.663049237,0.679430357,0.655279004,0,0.494400036,0.503496916,0.536840785,0,0,0,0,1,0.542026952,0.807541427,0.663998929,0.681151615,0.656310931,0,0.494400036,0.509887982,0.542026952,0,0,0,0,1
22,22,04-02-2010,519,519,507,509.575012,433.346222,5474386,1,0.3095803,0.856051667,0.649027913,0.68736119,0.683690128,0.747113617,0.36360884,0.00802167,0.3095803,0,0,0,0,1,0.332163991,0.823406303,0.641818028,0.679795494,0.674472636,0.736670894,0.362246159,0.103614616,0.332163991,0,0,0,0,1,0.354242219,0.814652864,0.638930781,0.674219842,0.66751721,0.726852843,0.290100779,0.154164845,0.354242219,0,0,0,0,1,0.381505042,0.816617277,0.635525838,0.669859635,0.661732331,0,0.313044116,0.224490804,0.381505042,0,0,0,0,1,0.406436977,0.78516279,0.630247038,0.666480805,0.65628374,0,0.342161735,0.297730919,0.406436977,0,0,0,0,1,0.429032986,0.764294755,0.629730278,0.664108061,0.65169812,0,0.456085942,0.351055598,0.429032986,0,0,0,0,1,0.44425162,0.760472644,0.630643793,0.66269337,0.648267907,0,0.457222043,0.387828444,0.44425162,0,0,0,0,1,0.456963751,0.756390273,0.634818602,0.662037071,0.645899364,0,0.432982975,0.409527879,0.456963751,0,0,0,0,1,0.465455742,0.749273721,0.642298715,0.662513591,0.644725744,0,0.495228874,0.424826317,0.465455742,0,0,0,0,1,0.473184154,0.75676755,0.648906375,0.663397648,0.644687631,0,0.495228874,0.445840051,0.473184154,0,0,0,0,1,0.478905762,0.766036716,0.650298616,0.665029241,0.644863952,0,0.495228874,0.451219865,0.478905762,0,0,0,0,1,0.482613573,0.771748855,0.65122217,0.667505874,0.645252647,0,0.480395618,0.460907815,0.482613573,0,0,0,0,1,0.487995713,0.760384487,0.652283869,0.669618662,0.645736366,0,0.490582223,0.465842659,0.487995713,0,0,0,0,1,0.494771357,0.760999116,0.654619111,0.671289142,0.646640828,0,0.486535333,0.484520643,0.494771357,0,0,0,0,1,0.501258136,0.78332568,0.657605127,0.673032858,0.647862552,0,0.486535333,0.492404057,0.501258136,0,0,0,0,1
23,23,05-02-2010,487.5,503.875,487.5,490.850006,417.422424,13661446,1,0.182137747,0.816962487,0.634825767,0.667250908,0.663188878,0.719635399,0.617042498,0.050170144,0.182137747,0,0,0,0,1,0.209035812,0.804341647,0.631480789,0.660729461,0.656224317,0.710106905,0.616222485,0.060315128,0.209035812,0,0,0,0,1,0.234073962,0.793603464,0.626730461,0.656021381,0.650460184,0.701253821,0.572807969,0.065345903,0.234073962,0,0,0,0,1,0.261970899,0.786759214,0.622350796,0.652442597,0.645347577,0,0.481449012,0.078169781,0.261970899,0,0,0,0,1,0.287431215,0.773136954,0.618168674,0.649748531,0.640581287,0,0.519017635,0.097554875,0.287431215,0,0,0,0,1,0.312086671,0.741334308,0.614982462,0.647966091,0.63611259,0,0.536355306,0.128092454,0.312086671,0,0,0,0,1,0.330983598,0.742317834,0.615859193,0.647043016,0.632770559,0,0.554796837,0.208911287,0.330983598,0,0,0,0,1,0.347329535,0.736050742,0.619079101,0.646805363,0.630343677,0,0.521704206,0.269488902,0.347329535,0,0,0,0,1,0.360095974,0.728855824,0.626131001,0.647574781,0.629062629,0,0.540642492,0.317036388,0.360095974,0,0,0,0,1,0.371507939,0.707448598,0.632347908,0.648727343,0.628898109,0,0.573330409,0.36359317,0.371507939,0,0,0,0,1,0.380872046,0.73500707,0.638333293,0.650557744,0.629471656,0,0.573330409,0.385828199,0.380872046,0,0,0,0,1,0.388237785,0.741436128,0.640295205,0.653157026,0.630308072,0,0.560792252,0.397593308,0.388237785,0,0,0,0,1,0.396541339,0.747105808,0.642135323,0.655450071,0.631249757,0,0.549213362,0.408715397,0.396541339,0,0,0,0,1,0.405647642,0.734962327,0.642837319,0.657353395,0.632392252,0,0.559190889,0.429433075,0.405647642,0,0,0,0,1,0.414150441,0.742227823,0.646057286,0.659322657,0.633838653,0,0.559190889,0.441987108,0.414150441,0,0,0,0,1
24,24,06-02-2010,0,0,0,0,0,0,0,0.007856379,0,0.366867283,0.272715078,0.267644405,0.090162237,0.86576897,1.73E-14,0.007856379,0,0,0,0,1,0.008180411,0,0.39764678,0.300296833,0.296516824,0.111611007,0.865481546,1.23E-16,0.008180411,0,0,0,0,1,0.00704113,0,0.419001352,0.323893561,0.320736974,0.131335296,0.850264257,2.21E-16,0.00704113,0,0,0,0,1,0.004658314,0,0.432065533,0.344244414,0.34023884,0.153367917,0.818241887,3.95E-16,0.004658314,0,0,0,0,1,0.000310623,0,0.442235482,0.362055395,0.356266108,0,0.813006903,1.79E-16,0.000310623,0,0,0,0,1,0,0,0.452717695,0.377958377,0.369853508,0,0.813073884,4.90E-16,0,0,0,0,0,1,0,0,0.46164399,0.392420048,0.381872296,0,0.802358356,9.00E-16,0,0,0,0,0,1,0,0,0.474109941,0.405686649,0.392926679,0,0.779285396,1.46E-15,0,0,0,0,0,1,0,0,0.488382672,0.418343511,0.403425343,0,0.779285396,7.09E-16,0,0,0,0,0,1,0,0,0.500974008,0.430097567,0.413819498,0,0.779285396,3.72E-16,0,0,0,0,0,1,0,0,0.512781161,0.441398885,0.423881441,0,0.779285396,8.19E-16,0,0,0,0,0,1,0,0,0.524414947,0.452489424,0.433790126,0,0.772799454,0.003183512,0,0,0,0,0,1,0,0,0.531868749,0.462541322,0.44300857,0,0.766809737,0.005890461,0,0,0,0,0,1,0,0,0.537921563,0.471573645,0.451704762,0,0.764957239,0.009043211,0,0,0,0,0,1,0,0,0.543612416,0.480076599,0.459883827,0,0.764957239,0.011628184,0,0,0,0,0,1
